"frequency","Slope of conduction_velocity","Lower","Upper","Significance"
262.658869131188,0.0763446944097328,0.0327193047290193,0.119970084090446,"Significant"
262.981609907301,0.0764647929351528,0.0327845896901616,0.120144996180144,"Significant"
263.304350683414,0.0765848914605728,0.0328498442576324,0.120319938663513,"Significant"
263.627091459527,0.0767049899859928,0.0329150685456298,0.120494911426356,"Significant"
263.94983223564,0.0768250885114129,0.0329802626678432,0.120669914354982,"Significant"
264.272573011753,0.0769451870368329,0.0330454267374556,0.12084494733621,"Significant"
264.595313787866,0.0770652855622529,0.0331105608671457,0.12102001025736,"Significant"
264.918054563979,0.0771853840876729,0.0331756651690908,0.121195103006255,"Significant"
265.240795340092,0.0773054826130929,0.033240739754969,0.121370225471217,"Significant"
265.563536116205,0.0774255811385129,0.0333057847359612,0.121545377541065,"Significant"
265.886276892318,0.0775456796639329,0.033370800222754,0.121720559105112,"Significant"
266.209017668431,0.077665778189353,0.0334357863255416,0.121895770053164,"Significant"
