,animal_id,unit_id,test_id,trial_id,sex,unit_type,conduction_velocity,time,exp_time,response_probability,log_probability
510,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,210.5,2.624148697004067e+91,1.0,0.0
511,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,211.5,7.133175718240636e+91,0.94,-0.06187540371808753
512,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,212.5,1.938998193409882e+92,0.96,-0.040821994520255166
513,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,213.5,5.270743554560999e+92,0.94,-0.06187540371808753
514,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,214.5,1.4327366426830802e+93,0.98,-0.020202707317519466
515,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,215.5,3.894581980772837e+93,0.98,-0.020202707317519466
516,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,216.5,1.0586571427778838e+94,1.0,0.0
517,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,217.5,2.877728473781494e+94,1.0,0.0
518,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,218.5,7.822477017519418e+94,0.96,-0.040821994520255166
519,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,219.5,2.126369713026154e+95,0.98,-0.020202707317519466
520,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,220.5,5.780072151504669e+95,0.94,-0.06187540371808753
521,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,221.5,1.5711865096617322e+96,1.0,0.0
522,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,222.5,4.2709277383334783e+96,0.98,-0.020202707317519466
523,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,223.5,1.1609585261773583e+97,1.0,0.0
524,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,224.5,3.1558124653025077e+97,0.98,-0.020202707317519466
525,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,225.5,8.578387678456348e+97,0.96,-0.040821994520255166
526,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,226.5,2.3318475343824867e+98,1.0,0.0
527,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,227.5,6.338618779448942e+98,0.9,-0.10536051565782628
528,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,228.5,1.723015224570531e+99,0.88,-0.12783337150988489
529,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,229.5,4.683640975108356e+99,0.92,-0.08338160893905101
530,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,230.5,1.2731456153663248e+100,0.94,-0.06187540371808753
531,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,231.5,3.4607685912325894e+100,0.94,-0.06187540371808753
532,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,232.5,9.407344374049358e+100,0.86,-0.15082288973458366
533,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,233.5,2.55718132660348e+101,0.9,-0.10536051565782628
534,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,234.5,6.951139532181034e+101,0.98,-0.020202707317519466
535,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,235.5,1.8895156277411014e+102,0.96,-0.040821994520255166
536,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,236.5,5.136235995478022e+102,0.92,-0.08338160893905101
537,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,237.5,1.3961736973185161e+103,0.92,-0.08338160893905101
538,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,238.5,3.795193590793402e+103,0.98,-0.020202707317519466
539,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,239.5,1.0316405773337937e+104,0.98,-0.020202707317519466
540,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,240.5,2.80428983486745e+104,1.0,0.0
541,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,241.5,7.622850099852606e+104,0.92,-0.08338160893905101
542,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,242.5,2.0721054907496557e+105,0.94,-0.06187540371808753
543,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,243.5,5.632566702155002e+105,0.98,-0.020202707317519466
544,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,244.5,1.531090371405143e+106,0.92,-0.08338160893905101
545,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,245.5,4.161935134319211e+106,0.94,-0.06187540371808753
546,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,246.5,1.1313312646845167e+107,0.92,-0.08338160893905101
547,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,247.5,3.0752772187595124e+107,0.96,-0.040821994520255166
548,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,248.5,8.359470181228054e+107,0.98,-0.020202707317519466
549,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,249.5,2.272339588917746e+108,0.96,-0.040821994520255166
550,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,250.5,6.176859412643206e+108,0.82,-0.19845093872383832
551,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,251.5,1.679044469833424e+109,0.92,-0.08338160893905101
552,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,252.5,4.564116071522848e+109,0.94,-0.06187540371808753
553,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,253.5,1.240655378019844e+110,0.9,-0.10536051565782628
554,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,254.5,3.37245096945133e+110,1.0,0.0
555,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,255.5,9.16727218762864e+110,0.98,-0.020202707317519466
556,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,256.5,2.491922940416893e+111,0.98,-0.020202707317519466
557,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,257.5,6.773748846855472e+111,1.0,0.0
558,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,258.5,1.8412958400952643e+112,0.98,-0.020202707317519466
559,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,259.5,5.005161022948189e+112,0.96,-0.040821994520255166
560,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,260.5,1.3605438257191548e+113,0.92,-0.08338160893905101
561,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,261.5,3.698341558274529e+113,1.0,0.0
562,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,262.5,1.005313465329256e+114,0.92,-0.08338160893905101
563,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,263.5,2.732725324709709e+114,0.92,-0.08338160893905101
564,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,264.5,7.428317592328247e+114,0.86,-0.15082288973458366
565,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,265.5,2.0192260727248517e+115,1.0,0.0
566,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,266.5,5.4888255410386875e+115,0.98,-0.020202707317519466
567,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,267.5,1.4920174727787351e+116,0.94,-0.06187540371808753
568,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,268.5,4.055723983997824e+116,0.98,-0.020202707317519466
569,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,269.5,1.1024600806946808e+117,0.94,-0.06187540371808753
570,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,270.5,2.9967972039538434e+117,0.94,-0.06187540371808753
571,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,271.5,8.146139383084608e+117,0.96,-0.040821994520255166
572,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,272.5,2.214350265713347e+118,0.96,-0.040821994520255166
573,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,273.5,6.019228089132049e+118,0.98,-0.020202707317519466
574,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,274.5,1.636195833603791e+119,0.92,-0.08338160893905101
575,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,275.5,4.447641402285585e+119,0.92,-0.08338160893905101
576,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,276.5,1.2089942803335012e+120,0.96,-0.040821994520255166
577,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,277.5,3.286387182941477e+120,1.0,0.0
578,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,278.5,8.933326560670529e+120,1.0,0.0
579,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,279.5,2.428329925756124e+121,0.94,-0.06187540371808753
580,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,280.5,6.600885110686175e+121,0.94,-0.06187540371808753
581,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,281.5,1.79430660481241e+122,0.9,-0.10536051565782628
582,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,282.5,4.877431038545619e+122,0.92,-0.08338160893905101
583,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,283.5,1.3258232161640687e+123,0.92,-0.08338160893905101
584,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,284.5,3.603961156247916e+123,0.92,-0.08338160893905101
585,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,285.5,9.796582121500962e+123,0.84,-0.1743533871447778
586,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,286.5,2.6629871161882825e+124,0.94,-0.06187540371808753
587,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,287.5,7.238749487355165e+124,0.94,-0.06187540371808753
588,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,288.5,1.9676961192244775e+125,0.9,-0.10536051565782628
589,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,289.5,5.3487526048172796e+125,0.9,-0.10536051565782628
590,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,290.5,1.4539417010597797e+126,0.94,-0.06187540371808753
591,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,291.5,3.952223305629632e+126,0.94,-0.06187540371808753
592,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,292.5,1.0743256793705369e+127,0.9,-0.10536051565782628
593,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,293.5,2.920319972079849e+127,0.94,-0.06187540371808753
594,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,294.5,7.93825271339068e+127,0.92,-0.08338160893905101
595,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,295.5,2.1578408100525594e+128,0.94,-0.06187540371808753
596,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,296.5,5.865619462673218e+128,0.9,-0.10536051565782628
597,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,297.5,1.594440679804032e+129,0.9,-0.10536051565782628
598,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,298.5,4.334139126467187e+129,0.96,-0.040821994520255166
599,hff19,hff19_5,long-duration_electrical_50.0~-1.0_1.0,hff19_5_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,14.40682945536253,299.5,1.1781411629489113e+130,0.82,-0.19845093872383832
600,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,0.5,1.6487212707001282,1.0,0.0
601,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,1.5,4.4816890703380645,1.0,0.0
602,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,2.5,12.182493960703473,0.98,-0.020202707317519466
603,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,3.5,33.11545195869231,0.88,-0.12783337150988489
604,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,4.5,90.01713130052181,1.0,0.0
605,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,5.5,244.69193226422038,1.0,0.0
606,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,6.5,665.1416330443618,1.0,0.0
607,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,7.5,1808.0424144560632,1.0,0.0
608,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,8.5,4914.768840299134,1.0,0.0
609,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,9.5,13359.726829661873,0.98,-0.020202707317519466
610,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,10.5,36315.502674246636,1.0,0.0
611,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,11.5,98715.7710107605,0.98,-0.020202707317519466
612,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,12.5,268337.2865208745,1.0,0.0
613,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,13.5,729416.3698477013,1.0,0.0
614,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,14.5,1982759.2635375687,0.98,-0.020202707317519466
615,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,15.5,5389698.476283012,1.0,0.0
616,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,16.5,14650719.428953517,1.0,0.0
617,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,17.5,39824784.39757623,1.0,0.0
618,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,18.5,108254987.75023076,0.92,-0.08338160893905101
619,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,19.5,294267566.0415088,1.0,0.0
620,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,20.5,799902177.4755054,1.0,0.0
621,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,21.5,2174359553.5764885,1.0,0.0
622,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,22.5,5910522063.023291,0.8,-0.2231435513142097
623,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,23.5,16066464720.622478,1.0,0.0
624,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,24.5,43673179097.646416,1.0,0.0
625,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,25.5,118716009132.16965,0.98,-0.020202707317519466
626,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,26.5,322703570371.15485,1.0,0.0
627,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,27.5,877199251318.7649,1.0,0.0
628,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,28.5,2384474784797.6777,1.0,0.0
629,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,29.5,6481674477934.32,1.0,0.0
630,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,30.5,17619017951355.633,1.0,0.0
631,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,31.5,47893456332463.73,0.94,-0.06187540371808753
632,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,32.5,130187912050632.94,1.0,0.0
633,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,33.5,353887435612259.9,1.0,0.0
634,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,34.5,961965785544776.4,0.96,-0.040821994520255166
635,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,35.5,2614894114445696.5,1.0,0.0
636,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,36.5,7108019154642244.0,1.0,0.0
637,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,37.5,1.9321599304402836e+16,1.0,0.0
638,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,38.5,5.252155228592516e+16,1.0,0.0
639,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,39.5,1.4276838118129198e+17,1.0,0.0
640,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,40.5,3.8808469624362035e+17,0.94,-0.06187540371808753
641,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,41.5,1.0549235777020814e+18,1.0,0.0
642,hff05,hff05_2,long-duration_electrical_50.0~-1.0_1.0,hff05_2_long-duration_electrical_50.0~-1.0_1.0_0,M,Ad,15.127191242303578,42.5,2.8675795916805714e+18,1.0,0.0
